# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-09-03 22:27:41 EDT       (sdww02)
#
# Data for the following 25 site(s) are contained in this file
#    USGS 02240783 HATCHET CREEK NR FAIRBANKS,FL
#    USGS 02240806 LITTLE HATCHET CREEK AT GAINESVILLE,FL
#    USGS 02240900 NEWNANS LAKE NR GAINESVILLE, FLA.
#    USGS 02240902 PRAIRIE CREEK NEAR GAINESVILLE, FL
#    USGS 02240954 HOGTOWN CREEK NEAR ARREDONDO, FL
#    USGS 02240956 HAILE SINK NEAR ARREDONDO, FL
#    USGS 02240958 LAKE KANAPAHA AT ARREDONDO, FLA.
#    USGS 02240976 TUMBLIN CREEK AT GAINESVILLE,FL
#    USGS 02240980 BIVANS ARM NR GAINESVILLE, FLA.
#    USGS 02240982 BIVANS ARM AT GAINESVILE,FL
#    USGS 02240988 SWEETWATER BRANCH AT GAINESVILLE,FL
#    USGS 02241000 CAMPS CANAL NEAR ROCHELLE, FL
#    USGS 02241900 LOCHLOOSA CREEK AT GROVE PARK, FLA.
#    USGS 02242400 LOCHLOOSA LAKE AT LOCHLOOSA, FLA.
#    USGS 02242450 ORANGE LAKE AT ORANGE LAKE, FLA.
#    USGS 02242451 ORANGE LAKE OUTLET NEAR CITRA, FL
#    USGS 02242460 ORANGE CREEK NEAR ISLAND GROVE, FL
#    USGS 02242500 LOCHLOOSA SLOUGH NR LOCHLOOSA, FLA.
#    USGS 02320610 LITTLE SANTA FE LAKE NR WALDO FLA
#    USGS 02321500 SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.
#    USGS 02321900 PARENERS BRANCH NEAR BLAND, FL.
#    USGS 02321975 SANTA FE RIVER AT US HWY 441 NEAR HIGH SPRINGS,FL.
#    USGS 02322016 BLUES CREEK NEAR GAINSVILLE, FL
#    USGS 02322049 BAD DOG BRANCH NEAR ALACHUA, FL
#    USGS 02322050 SHILOH RUN NEAR ALACHUA, FL
# -----------------------------------------------------------------------------------
#
# Data provided for site 02321500
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00065     00003     Gage height, feet (Mean)
#    05   72020     00003     Elevation above NGVD 1929, feet (Mean), Tallahassee records
#    06   63160     00003     Stream water level elevation above NAVD 1988, in feet (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00065_00003	03_00065_00003_cd	06_63160_00003	06_63160_00003_cd
USGS	02321500	2012-07-29	301	A	12.31	A		
USGS	02321500	2012-07-30	338	A	12.66	A		
USGS	02321500	2012-07-31	387	A	13.09	A		
USGS	02321500	2012-08-01	361	A	12.87	A		
USGS	02321500	2012-08-02	393	A	13.14	A		
USGS	02321500	2012-08-03	379	A	13.02	A		
USGS	02321500	2012-08-04	345	A	12.72	A		
USGS	02321500	2012-08-05	345	A	12.72	A		
USGS	02321500	2012-08-06	519	A	14.05	A		
USGS	02321500	2012-08-07	432	A	13.45	A		
USGS	02321500	2012-08-08	507	A	13.96	A		
USGS	02321500	2012-08-09	694	A	15.03	A		
USGS	02321500	2012-08-10	914	A	15.73	A		
USGS	02321500	2012-08-11	950	A	15.81	A		
USGS	02321500	2012-08-12	884	A	15.66	A		
USGS	02321500	2012-08-13	788	A	15.43	A		
USGS	02321500	2012-08-14	738	A	15.26	A		
USGS	02321500	2012-08-15	652	A	14.84	A		
USGS	02321500	2012-08-16	584	A	14.45	A		
USGS	02321500	2012-08-17	486	A	13.84	A		
USGS	02321500	2012-08-18	524	A	14.08	A		
USGS	02321500	2012-08-19	677	A	14.95	A		
USGS	02321500	2012-08-20	1430	A	16.62	A		
USGS	02321500	2012-08-21	2810	A	18.32	A		
USGS	02321500	2012-08-22	3850	A	19.22	A		
USGS	02321500	2012-08-23	3590	A	19.01	A		
USGS	02321500	2012-08-24	3170	A	18.66	A		
USGS	02321500	2012-08-25	2660	A	18.19	A		
USGS	02321500	2012-08-26	2110	A	17.60	A		
USGS	02321500	2012-08-27	1650	A	17.01	A		
USGS	02321500	2012-08-28	1300	A:e				
USGS	02321500	2012-08-29	1100	A:e				
USGS	02321500	2012-08-30	1280	A	16.44	A		
USGS	02321500	2012-08-31	1080	A	16.07	A		
USGS	02321500	2012-09-01	916	A	15.74	A		
USGS	02321500	2012-09-02	1040	A	16.01	A		
USGS	02321500	2012-09-03	922	A	15.75	A		
USGS	02321500	2012-09-04	739	A	15.25	A		
USGS	02321500	2012-09-05	629	A	14.72	A		
USGS	02321500	2012-09-06	539	A	14.18	A		
USGS	02321500	2012-09-07	469	A	13.73	A		
USGS	02321500	2012-09-08	424	A	13.39	A		
USGS	02321500	2012-09-09	415	A	13.32	A		
USGS	02321500	2012-09-10	447	A	13.57	A		
USGS	02321500	2012-09-11	445	A	13.56	A		
USGS	02321500	2012-09-12	415	A	13.32	A		
USGS	02321500	2012-09-13	374	A	12.98	A		
USGS	02321500	2012-09-14	313	A	12.43	A		
USGS	02321500	2012-09-15	240	A	11.69	A		
USGS	02321500	2012-09-16	207	A	11.30	A		
USGS	02321500	2012-09-17	187	A	11.03	A		
USGS	02321500	2012-09-18	206	A	11.28	A		
USGS	02321500	2012-09-19	298	A	12.29	A		
USGS	02321500	2012-09-20	321	A	12.51	A		
USGS	02321500	2012-09-21	467	A	13.69	A		
USGS	02321500	2012-09-22	496	A	13.90	A		
USGS	02321500	2012-09-23	444	A	13.55	A		
USGS	02321500	2012-09-24	392	A	13.13	A		
USGS	02321500	2012-09-25	329	A	12.57	A		
USGS	02321500	2012-09-26	267	A	11.98	A		
USGS	02321500	2012-09-27	224	A	11.51	A		
USGS	02321500	2012-09-28	195	A	11.15	A		
USGS	02321500	2012-09-29	179	A	10.93	A		
USGS	02321500	2012-09-30	183	A	10.98	A		
USGS	02321500	2012-10-01	186	A	11.02	A		
USGS	02321500	2012-10-02	167	A	10.76	A		
USGS	02321500	2012-10-03	144	A	10.42	A		
USGS	02321500	2012-10-04	147	A	10.47	A		
USGS	02321500	2012-10-05	157	A	10.62	A		
USGS	02321500	2012-10-06	195	A	11.14	A		
USGS	02321500	2012-10-07	249	A	11.79	A		
USGS	02321500	2012-10-08	491	A	13.72	A		
USGS	02321500	2012-10-09	681	A	15.00	A		
USGS	02321500	2012-10-10	634	A	14.75	A		
USGS	02321500	2012-10-11	543	A	14.20	A		
USGS	02321500	2012-10-12	407	A	13.24	A		
USGS	02321500	2012-10-13	314	A	12.44	A		
USGS	02321500	2012-10-14	256	A	11.86	A		
USGS	02321500	2012-10-15	219	A	11.45	A		
USGS	02321500	2012-10-16	194	A	11.13	A		
USGS	02321500	2012-10-17	172	A	10.83	A		
USGS	02321500	2012-10-18	155	A	10.58	A		
USGS	02321500	2012-10-19	141	A	10.38	A		
USGS	02321500	2012-10-20	129	A	10.19	A		
USGS	02321500	2012-10-21	117	A	9.99	A		
USGS	02321500	2012-10-22	105	A	9.80	A		
USGS	02321500	2012-10-23	96	A	9.64	A		
USGS	02321500	2012-10-24	88	A	9.50	A		
USGS	02321500	2012-10-25	82	A	9.39	A		
USGS	02321500	2012-10-26	77	A	9.29	A		
USGS	02321500	2012-10-27	72	A	9.20	A		
USGS	02321500	2012-10-28	67	A	9.11	A		
USGS	02321500	2012-10-29	62	A	9.02	A		
USGS	02321500	2012-10-30	57	A	8.91	A		
USGS	02321500	2012-10-31	52	A	8.80	A		
USGS	02321500	2012-11-01	47	A	8.72	A		
USGS	02321500	2012-11-02	44	A	8.66	A		
USGS	02321500	2012-11-03	43	A	8.63	A		
USGS	02321500	2012-11-04	42	A	8.60	A		
USGS	02321500	2012-11-05	40	A	8.56	A		
USGS	02321500	2012-11-06	38	A	8.53	A		
USGS	02321500	2012-11-07	37	A	8.50	A		
USGS	02321500	2012-11-08	35	A	8.45	A		
USGS	02321500	2012-11-09	33	A	8.41	A		
USGS	02321500	2012-11-10	32	A	8.38	A		
USGS	02321500	2012-11-11	30	A	8.34	A		
USGS	02321500	2012-11-12	29	A	8.30	A		
USGS	02321500	2012-11-13	27	A	8.27	A		
USGS	02321500	2012-11-14	26	A	8.25	A		
USGS	02321500	2012-11-15	26	A	8.24	A		
USGS	02321500	2012-11-16	26	A	8.24	A		
USGS	02321500	2012-11-17	26	A	8.23	A		
USGS	02321500	2012-11-18	25	A	8.21	A		
USGS	02321500	2012-11-19	24	A	8.20	A		
USGS	02321500	2012-11-20	24	A	8.19	A		
USGS	02321500	2012-11-21	23	A	8.17	A		
USGS	02321500	2012-11-22	22	A	8.13	A		
USGS	02321500	2012-11-23	21	A	8.10	A		
USGS	02321500	2012-11-24	20	A	8.07	A		
USGS	02321500	2012-11-25	19	A	8.05	A		
USGS	02321500	2012-11-26	18	A	8.03	A		
USGS	02321500	2012-11-27	18	A	8.02	A		
USGS	02321500	2012-11-28	17	A	8.01	A		
USGS	02321500	2012-11-29	17	A	8.01	A		
USGS	02321500	2012-11-30	17	A	8.01	A		
USGS	02321500	2012-12-01	17	A	8.01	A		
USGS	02321500	2012-12-02	17	A	8.02	A		
USGS	02321500	2012-12-03	17	A	8.01	A		
USGS	02321500	2012-12-04	17	A	8.02	A		
USGS	02321500	2012-12-05	17	A	8.02	A		
USGS	02321500	2012-12-06	16	A	7.99	A		
USGS	02321500	2012-12-07	16	A	8.00	A		
USGS	02321500	2012-12-08	16	A	7.99	A		
USGS	02321500	2012-12-09	16	A	7.99	A		
USGS	02321500	2012-12-10	18	A	8.05	A		
USGS	02321500	2012-12-11	34	A	8.50	A		
USGS	02321500	2012-12-12	43	A	8.71	A		
USGS	02321500	2012-12-13	41	A	8.66	A		
USGS	02321500	2012-12-14	40	A	8.63	A		
USGS	02321500	2012-12-15	40	A	8.62	A		
USGS	02321500	2012-12-16	40	A	8.63	A		
USGS	02321500	2012-12-17	40	A	8.62	A		
USGS	02321500	2012-12-18	41	A	8.65	A		
USGS	02321500	2012-12-19	42	A	8.66	A		
USGS	02321500	2012-12-20	43	A	8.68	A		
USGS	02321500	2012-12-21	79	A	9.35	A		
USGS	02321500	2012-12-22	91	A	9.57	A		
USGS	02321500	2012-12-23	81	A	9.40	A		
USGS	02321500	2012-12-24	76	A	9.30	A		
USGS	02321500	2012-12-25	72	A	9.23	A		
USGS	02321500	2012-12-26	77	A	9.31	A		
USGS	02321500	2012-12-27	96	A	9.62	A		
USGS	02321500	2012-12-28	93	A	9.57	A		
USGS	02321500	2012-12-29	102	A	9.71	A		
USGS	02321500	2012-12-30	137	A	10.21	A		
USGS	02321500	2012-12-31	128	A	10.09	A		
USGS	02321500	2013-01-01	122	A	10.00	A		
USGS	02321500	2013-01-02	120	A	9.96	A		
USGS	02321500	2013-01-03	116	A	9.89	A		
USGS	02321500	2013-01-04	117	A	9.90	A		
USGS	02321500	2013-01-05	115	A	9.87	A		
USGS	02321500	2013-01-06	113	A	9.84	A		
USGS	02321500	2013-01-07	162	A	10.50	A		
USGS	02321500	2013-01-08	183	A	10.76	A		
USGS	02321500	2013-01-09	185	A	10.78	A		
USGS	02321500	2013-01-10	187	A	10.80	A		
USGS	02321500	2013-01-11	171	A	10.61	A		
USGS	02321500	2013-01-12	152	A	10.37	A		
USGS	02321500	2013-01-13	139	A	10.19	A		
USGS	02321500	2013-01-14	129	A	10.05	A		
USGS	02321500	2013-01-15	120	A	9.92	A		
USGS	02321500	2013-01-16	111	A	9.80	A		
USGS	02321500	2013-01-17	103	A	9.68	A		
USGS	02321500	2013-01-18	95	A	9.55	A		
USGS	02321500	2013-01-19	88	A	9.43	A		
USGS	02321500	2013-01-20	82	A	9.33	A		
USGS	02321500	2013-01-21	77	A	9.26	A		
USGS	02321500	2013-01-22	73	A	9.17	A		
USGS	02321500	2013-01-23	67	A	9.08	A		
USGS	02321500	2013-01-24	63	A	8.99	A		
USGS	02321500	2013-01-25	59	A	8.93	A		
USGS	02321500	2013-01-26	57	A	8.88	A		
USGS	02321500	2013-01-27	54	A	8.83	A		
USGS	02321500	2013-01-28	52	A	8.78	A		
USGS	02321500	2013-01-29	50	A	8.74	A		
USGS	02321500	2013-01-30	49	A	8.72	A		
USGS	02321500	2013-01-31	49	A	8.72	A		
USGS	02321500	2013-02-01	48	A	8.69	A		
USGS	02321500	2013-02-02	45	A	8.62	A		
USGS	02321500	2013-02-03	42	A	8.57	A		
USGS	02321500	2013-02-04	40	A	8.53	A		
USGS	02321500	2013-02-05	39	A	8.50	A		
USGS	02321500	2013-02-06	39	A	8.49	A		
USGS	02321500	2013-02-07	38	A	8.48	A		
USGS	02321500	2013-02-08	42	A	8.56	A		
USGS	02321500	2013-02-09	42	A	8.58	A		
USGS	02321500	2013-02-10	40	A	8.52	A		
USGS	02321500	2013-02-11	38	A	8.47	A		
USGS	02321500	2013-02-12	37	A	8.44	A		
USGS	02321500	2013-02-13	43	A	8.57	A		
USGS	02321500	2013-02-14	63	A	8.99	A		
USGS	02321500	2013-02-15	70	A	9.13	A		
USGS	02321500	2013-02-16	65	A	9.03	A		
USGS	02321500	2013-02-17	56	A	8.86	A		
USGS	02321500	2013-02-18	48	A	8.70	A		
USGS	02321500	2013-02-19	43	A	8.59	A		
USGS	02321500	2013-02-20	40	A	8.53	A		
USGS	02321500	2013-02-21	38	A	8.48	A		
USGS	02321500	2013-02-22	36	A	8.43	A		
USGS	02321500	2013-02-23	36	A	8.43	A		
USGS	02321500	2013-02-24	44	A	8.60	A		
USGS	02321500	2013-02-25	84	A	9.36	A		
USGS	02321500	2013-02-26	172	A	10.58	A		
USGS	02321500	2013-02-27	287	A	11.82	A		
USGS	02321500	2013-02-28	269	A	11.65	A		
USGS	02321500	2013-03-01	245	A	11.44	A		
USGS	02321500	2013-03-02	217	A	11.15	A		
USGS	02321500	2013-03-03	181	A	10.73	A		
USGS	02321500	2013-03-04	151	A	10.35	A		
USGS	02321500	2013-03-05	130	A	10.07	A		
USGS	02321500	2013-03-06	115	A	9.86	A		
USGS	02321500	2013-03-07	101	A	9.65	A		
USGS	02321500	2013-03-08	89	A	9.46	A		
USGS	02321500	2013-03-09	80	A	9.30	A		
USGS	02321500	2013-03-10	73	A	9.18	A		
USGS	02321500	2013-03-11	68	A	9.10	A		
USGS	02321500	2013-03-12	66	A	9.04	A		
USGS	02321500	2013-03-13	66	A	9.05	A		
USGS	02321500	2013-03-14	61	A	8.96	A		
USGS	02321500	2013-03-15	55	A	8.83	A		
USGS	02321500	2013-03-16	50	A	8.74	A		
USGS	02321500	2013-03-17	46	A	8.66	A		
USGS	02321500	2013-03-18	44	A	8.61	A		
USGS	02321500	2013-03-19	45	A	8.63	A		
USGS	02321500	2013-03-20	50	A	8.74	A		
USGS	02321500	2013-03-21	50	A	8.74	A		
USGS	02321500	2013-03-22	47	A	8.67	A		
USGS	02321500	2013-03-23	44	A	8.62	A		
USGS	02321500	2013-03-24	159	A	10.36	A		
USGS	02321500	2013-03-25	379	A	12.55	A		
USGS	02321500	2013-03-26	464	A	13.15	A		
USGS	02321500	2013-03-27	610	A	13.96	A		
USGS	02321500	2013-03-28	650	A	14.17	A		
USGS	02321500	2013-03-29	643	A	14.13	A		
USGS	02321500	2013-03-30	592	A	13.87	A		
USGS	02321500	2013-03-31	482	A	13.25	A		
USGS	02321500	2013-04-01	377	A	12.54	A		
USGS	02321500	2013-04-02	294	A	11.87	A		
USGS	02321500	2013-04-03	232	A	11.31	A		
USGS	02321500	2013-04-04	226	A	11.24	A		
USGS	02321500	2013-04-05	227	A	11.26	A		
USGS	02321500	2013-04-06	216	A	11.14	A		
USGS	02321500	2013-04-07	194	A	10.88	A		
USGS	02321500	2013-04-08	174	A	10.64	A		
USGS	02321500	2013-04-09	157	A	10.42	A		
USGS	02321500	2013-04-10	140	A	10.21	A		
USGS	02321500	2013-04-11	124	A	9.99	A		
USGS	02321500	2013-04-12	110	A	9.79	A		
USGS	02321500	2013-04-13	96	A	9.57	A		
USGS	02321500	2013-04-14	84	A	9.37	A		
USGS	02321500	2013-04-15	84	A	9.37	A		
USGS	02321500	2013-04-16	91	A	9.48	A		
USGS	02321500	2013-04-17	87	A	9.42	A		
USGS	02321500	2013-04-18	81	A	9.31	A		
USGS	02321500	2013-04-19	74	A	9.19	A		
USGS	02321500	2013-04-20	80	A	9.29	A		
USGS	02321500	2013-04-21	98	A	9.59	A		
USGS	02321500	2013-04-22	103	A	9.67	A		
USGS	02321500	2013-04-23	97	A	9.58	A		
USGS	02321500	2013-04-24	88	A	9.44	A		
USGS	02321500	2013-04-25	78	A	9.27	A		
USGS	02321500	2013-04-26	69	A	9.11	A		
USGS	02321500	2013-04-27	60	A	8.93	A		
USGS	02321500	2013-04-28	52	A	8.78	A		
USGS	02321500	2013-04-29	46	A	8.65	A		
USGS	02321500	2013-04-30	41	A	8.55	A		
USGS	02321500	2013-05-01	37	A	8.46	A		
USGS	02321500	2013-05-02	35	A	8.40	A		
USGS	02321500	2013-05-03	104	A	9.54	A		
USGS	02321500	2013-05-04	1020	A:e				
USGS	02321500	2013-05-05	3940	A:e				
USGS	02321500	2013-05-06	4020	A:e				
USGS	02321500	2013-05-07	3500	A:e				
USGS	02321500	2013-05-08	2490	A:e				
USGS	02321500	2013-05-09	2160	A:e				
USGS	02321500	2013-05-10	1670	A	16.68	A		
USGS	02321500	2013-05-11	1310	A	16.03	A		
USGS	02321500	2013-05-12	1050	A	15.47	A		
USGS	02321500	2013-05-13	818	A	14.86	A		
USGS	02321500	2013-05-14	653	A	14.18	A		
USGS	02321500	2013-05-15	534	A	13.55	A		
USGS	02321500	2013-05-16	445	A	13.03	A		
USGS	02321500	2013-05-17	382	A	12.58	A		
USGS	02321500	2013-05-18	333	A	12.20	A		
USGS	02321500	2013-05-19	294	A	11.88	A		
USGS	02321500	2013-05-20	274	A	11.71	A		
USGS	02321500	2013-05-21	283	A	11.78	A		
USGS	02321500	2013-05-22	282	A	11.77	A		
USGS	02321500	2013-05-23	266	A	11.63	A		
USGS	02321500	2013-05-24	261	A	11.58	A		
USGS	02321500	2013-05-25	234	A	11.33	A		
USGS	02321500	2013-05-26	205	A	11.02	A		
USGS	02321500	2013-05-27	185	A	10.77	A		
USGS	02321500	2013-05-28	165	A	10.53	A		
USGS	02321500	2013-05-29	148	A	10.32	A		
USGS	02321500	2013-05-30	135	A	10.13	A		
USGS	02321500	2013-05-31	122	A	9.96	A		
USGS	02321500	2013-06-01	106	A	9.72	A		
USGS	02321500	2013-06-02	78	A	9.27	A		
USGS	02321500	2013-06-03	91	A	9.44	A		
USGS	02321500	2013-06-04	464	A	12.97	A		
USGS	02321500	2013-06-05	939	A	15.21	A		
USGS	02321500	2013-06-06	835	A	14.93	A		
USGS	02321500	2013-06-07	942	A	15.21	A		
USGS	02321500	2013-06-08	1050	A	15.47	A		
USGS	02321500	2013-06-09	1120	A	15.65	A		
USGS	02321500	2013-06-10	1080	A	15.54	A		
USGS	02321500	2013-06-11	953	A	15.24	A		
USGS	02321500	2013-06-12	1070	A	15.52	A		
USGS	02321500	2013-06-13	1010	A	15.38	A		
USGS	02321500	2013-06-14	760	A	14.65	A		
USGS	02321500	2013-06-15	644	A	14.13	A		
USGS	02321500	2013-06-16	638	A	14.10	A		
USGS	02321500	2013-06-17	808	A	14.81	A		
USGS	02321500	2013-06-18	916	A	15.15	A		
USGS	02321500	2013-06-19	742	A	14.58	A		
USGS	02321500	2013-06-20	578	A	13.79	A		
USGS	02321500	2013-06-21	475	A	13.22	A		
USGS	02321500	2013-06-22	514	A	13.44	A		
USGS	02321500	2013-06-23	611	A	13.97	A		
USGS	02321500	2013-06-24	550	A	13.64	A		
USGS	02321500	2013-06-25	457	A	13.11	A		
USGS	02321500	2013-06-26	389	A	12.63	A		
USGS	02321500	2013-06-27	386	A	12.61	A		
USGS	02321500	2013-06-28	371	A	12.50	A		
USGS	02321500	2013-06-29	315	A	12.05	A		
USGS	02321500	2013-06-30	329	A	12.17	A		
USGS	02321500	2013-07-01	419	A	12.84	A		
USGS	02321500	2013-07-02	680	A	14.29	A		
USGS	02321500	2013-07-03	938	A	15.20	A		
USGS	02321500	2013-07-04	1000	A	15.36	A		
USGS	02321500	2013-07-05	1070	A	15.52	A		
USGS	02321500	2013-07-06	1360	A	16.13	A		
USGS	02321500	2013-07-07	1420	A	16.25	A		
USGS	02321500	2013-07-08	1300	A	16.01	A		
USGS	02321500	2013-07-09	1100	A	15.59	A		
USGS	02321500	2013-07-10	860	A	14.99	A		
USGS	02321500	2013-07-11	659	A	14.21	A		
USGS	02321500	2013-07-12	509	A	13.41	A		
USGS	02321500	2013-07-13	465	A	13.16	A		
USGS	02321500	2013-07-14	524	A	13.50	A		
USGS	02321500	2013-07-15	535	A	13.56	A		
USGS	02321500	2013-07-16	543	A	13.61	A		
USGS	02321500	2013-07-17	496	A	13.34	A		
USGS	02321500	2013-07-18	384	A	12.59	A		
USGS	02321500	2013-07-19	306	A	11.98	A		
USGS	02321500	2013-07-20	418	A	12.81	A		
USGS	02321500	2013-07-21	797	A	14.71	A		
USGS	02321500	2013-07-22	1150	A	15.70	A		
USGS	02321500	2013-07-23	1380	A	16.17	A		
USGS	02321500	2013-07-24	1750	A	16.80	A		
USGS	02321500	2013-07-25	2200	A	17.46	A		
USGS	02321500	2013-07-26	2240	A	17.52	A		
USGS	02321500	2013-07-27	2000	A	17.22	A		
USGS	02321500	2013-07-28	1630	A	16.73	A		
USGS	02321500	2013-07-29	1290	A	16.22	A		
USGS	02321500	2013-07-30	1000	A	15.65	A		
USGS	02321500	2013-07-31	809	A	15.19	A		
USGS	02321500	2013-08-01	1020	A	15.75	A		
USGS	02321500	2013-08-02	1420	A	16.55	A		
USGS	02321500	2013-08-03	1390	A	16.50	A		
USGS	02321500	2013-08-04	1390	A	16.49	A		
USGS	02321500	2013-08-05	1490	A	16.66	A		
USGS	02321500	2013-08-06	1150	A	16.06	A		
USGS	02321500	2013-08-07	864	A	15.37	A		
USGS	02321500	2013-08-08	736	A	14.92	A		
USGS	02321500	2013-08-09	764	A	15.04	A		
USGS	02321500	2013-08-10	719	A	14.83	A		
USGS	02321500	2013-08-11	586	A	14.13	A		
USGS	02321500	2013-08-12	471	A	13.44	A		
USGS	02321500	2013-08-13	373	A	12.72	A		
USGS	02321500	2013-08-14	289	A	12.00	A		
USGS	02321500	2013-08-15	236	A	11.49	A		
USGS	02321500	2013-08-16	209	A	11.18	A		
USGS	02321500	2013-08-17	214	A	11.23	A		
USGS	02321500	2013-08-18	251	A	11.61	A		
USGS	02321500	2013-08-19	274	A	11.81	A		
USGS	02321500	2013-08-20	291	A	11.94	A		
USGS	02321500	2013-08-21	336	A	12.31	A		
USGS	02321500	2013-08-22	359	A	12.48	A		
USGS	02321500	2013-08-23	377	A	12.60	A		
USGS	02321500	2013-08-24	493	A	13.40	A		
USGS	02321500	2013-08-25	575	A	13.85	A		
USGS	02321500	2013-08-26	720	A	14.57	A		
USGS	02321500	2013-08-27	807	A	14.89	A		
USGS	02321500	2013-08-28	941	A	15.22	A		
USGS	02321500	2013-08-29	972	A	15.29	A		
USGS	02321500	2013-08-30	822	A	14.88	A		
USGS	02321500	2013-08-31	692	A	14.37	A		
USGS	02321500	2013-09-01	636	A	14.08	A		
USGS	02321500	2013-09-02	544	A	13.59	A		
USGS	02321500	2013-09-03	635	A	14.09	A		
USGS	02321500	2013-09-04	607	A	13.94	A		
USGS	02321500	2013-09-05	506	A	13.37	A		
USGS	02321500	2013-09-06	412	A	12.74	A		
USGS	02321500	2013-09-07	415	A	12.77	A		
USGS	02321500	2013-09-08	347	A	12.23	A		
USGS	02321500	2013-09-09	259	A	11.48	A		
USGS	02321500	2013-09-10	210	A	10.98	A		
USGS	02321500	2013-09-11	181	A	10.64	A		
USGS	02321500	2013-09-12	169	A	10.50	A		
USGS	02321500	2013-09-13	154	A	10.30	A		
USGS	02321500	2013-09-14	131	A	10.0	A		
USGS	02321500	2013-09-15	114	A	9.76	A		
USGS	02321500	2013-09-16	101	A	9.55	A		
USGS	02321500	2013-09-17	94	A	9.44	A		
USGS	02321500	2013-09-18	90	A	9.37	A		
USGS	02321500	2013-09-19	89	A	9.36	A		
USGS	02321500	2013-09-20	92	A	9.42	A		
USGS	02321500	2013-09-21	105	A	9.61	A		
USGS	02321500	2013-09-22	105	A	9.62	A		
USGS	02321500	2013-09-23	110	A	9.69	A		
USGS	02321500	2013-09-24	117	A	9.79	A		
USGS	02321500	2013-09-25	122	A	9.87	A		
USGS	02321500	2013-09-26	131	A	10.00	A		
USGS	02321500	2013-09-27	138	A	10.10	A		
USGS	02321500	2013-09-28	129	A	9.97	A		
USGS	02321500	2013-09-29	116	A	9.78	A		
USGS	02321500	2013-09-30	103	A	9.58	A		
USGS	02321500	2013-10-01	91	A	9.40	A		
USGS	02321500	2013-10-02	80	A	9.22	A		
USGS	02321500	2013-10-03	71	A	9.05	A		
USGS	02321500	2013-10-04	63	A	8.90	A		
USGS	02321500	2013-10-05	56	A	8.77	A		
USGS	02321500	2013-10-06	50	A	8.65	A		
USGS	02321500	2013-10-07	48	A	8.61	A		
USGS	02321500	2013-10-08	60	A	8.85	A		
USGS	02321500	2013-10-09	49	A	8.63	A		
USGS	02321500	2013-10-10	43	A	8.49	A		
USGS	02321500	2013-10-11	39	A	8.40	A		
USGS	02321500	2013-10-12	35	A	8.32	A		
USGS	02321500	2013-10-13	32	A	8.24	A		
USGS	02321500	2013-10-14	29	A	8.17	A		
USGS	02321500	2013-10-15	27	A	8.12	A		
USGS	02321500	2013-10-16	27	A	8.11	A		
USGS	02321500	2013-10-17	26	A	8.09	A		
USGS	02321500	2013-10-18	25	A	8.05	A		
USGS	02321500	2013-10-19	24	A	8.03	A		
USGS	02321500	2013-10-20	24	A	8.01	A		
USGS	02321500	2013-10-21	23	A	7.99	A		
USGS	02321500	2013-10-22	22	A	7.97	A		
USGS	02321500	2013-10-23	23	A	7.99	A		
USGS	02321500	2013-10-24	22	A	7.96	A		
USGS	02321500	2013-10-25	20	A	7.91	A		
USGS	02321500	2013-10-26	19	A	7.86	A		
USGS	02321500	2013-10-27	18	A	7.83	A		
USGS	02321500	2013-10-28	17	A	7.80	A		
USGS	02321500	2013-10-29	16	A	7.78	A		
USGS	02321500	2013-10-30	16	A	7.76	A		
USGS	02321500	2013-10-31	15	A	7.74	A		
USGS	02321500	2013-11-01	15	A	7.74	A		
USGS	02321500	2013-11-02	22	A	7.94	A		
USGS	02321500	2013-11-03	31	A	8.20	A		
USGS	02321500	2013-11-04	33	A	8.24	A		
USGS	02321500	2013-11-05	34	A	8.27	A		
USGS	02321500	2013-11-06	33	A	8.25	A		
USGS	02321500	2013-11-07	31	A	8.20	A		
USGS	02321500	2013-11-08	29	A	8.13	A		
USGS	02321500	2013-11-09	26	A	8.06	A		
USGS	02321500	2013-11-10	24	A	8.01	A		
USGS	02321500	2013-11-11	23	A	7.97	A		
USGS	02321500	2013-11-12	22	A	7.93	A		
USGS	02321500	2013-11-13	20	A	7.87	A		
USGS	02321500	2013-11-14	19	A	7.83	A		
USGS	02321500	2013-11-15	18	A	7.82	A		
USGS	02321500	2013-11-16	19	A	7.85	A		
USGS	02321500	2013-11-17	23	A	7.96	A		
USGS	02321500	2013-11-18	25	A	8.03	A		
USGS	02321500	2013-11-19	27	A	8.06	A		
